"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HASPIN",0,5.21571282749796,0.14,0.002,0,"9","HASPIN"
"COX6A1.7",0,0.899507037124089,0.994,0.857,0,"9","COX6A1"
"SMTN",0,4.06777607581569,0.14,0.004,0,"9","SMTN"
"SDC4",0,1.14297978925127,0.167,0.032,0,"9","SDC4"
"HIST1H4F",0,3.25738214064,0.145,0.011,0,"9","HIST1H4F"
"LCP1.8",0,0.621317070561083,0.988,0.858,0,"9","LCP1"
"COTL1.7",0,1.57596575072487,0.994,0.864,0,"9","COTL1"
"ASRGL1",0,3.19252023017669,0.134,0.006,0,"9","ASRGL1"
"ERCC6L",0,6.16766491574941,0.128,0.001,0,"9","ERCC6L"
"HDGFL3",0,2.46435863909957,0.137,0.011,0,"9","HDGFL3"
"LMCD1",0,2.01610367288303,0.135,0.014,0,"9","LMCD1"
"HIST2H2BF",0,2.79186827675203,0.13,0.012,0,"9","HIST2H2BF"
"CADM1",0,1.47942191244146,0.132,0.02,0,"9","CADM1"
"CD74.9",0,0.983817408395879,0.992,0.884,0,"9","CD74"
"CIITA",0,1.4372974249438,0.123,0.017,0,"9","CIITA"
"FGFBP2",0,2.32592197907742,0.118,0.013,0,"9","FGFBP2"
"HIST1H3J",0,4.71991497687682,0.106,0.002,0,"9","HIST1H3J"
"HIST1H2BL",0,4.44636867462027,0.105,0.002,0,"9","HIST1H2BL"
"HIST1H1A",0,3.69624250075403,0.101,0.003,0,"9","HIST1H1A"
"MYB",0,2.05615883942446,0.107,0.009,0,"9","MYB"
"CRIP1.7",0,0.754571590718484,0.995,0.9,0,"9","CRIP1"
"CHCHD2.7",0,1.10942324469627,0.992,0.898,0,"9","CHCHD2"
"SCD",0,1.74864316902059,0.102,0.012,0,"9","SCD"
"YBX1.6",0,1.00474306627613,0.993,0.907,0,"9","YBX1"
"ARPC1B.9",0,0.867443424294871,0.995,0.914,0,"9","ARPC1B"
"HMGB1.8",0,1.86867198354068,1,0.921,0,"9","HMGB1"
"ARPC2.6",0,1.00503914936655,0.997,0.938,0,"9","ARPC2"
"HNRNPA2B1.2",0,0.998804427592989,0.998,0.952,0,"9","HNRNPA2B1"
"FOS.9",0,-1.94214454242794,0.865,0.897,0,"9","FOS"
"CORO1A.8",0,0.817712506858044,1,0.975,0,"9","CORO1A"
"TSC22D3.8",0,-1.37179265063316,0.852,0.875,0,"9","TSC22D3"
"DUSP1.8",0,-1.54098612754985,0.929,0.952,0,"9","DUSP1"
"MYL6.8",0,0.761629750158176,0.997,0.976,0,"9","MYL6"
"PPIA.2",0,1.14117727987657,0.998,0.979,0,"9","PPIA"
"BTG1.5",0,-1.55671320078302,0.965,0.984,0,"9","BTG1"
"BTG2.7",0,-1.60048725137406,0.819,0.837,0,"9","BTG2"
"IFITM1.7",0,-0.916287315228894,0.935,0.953,0,"9","IFITM1"
"SH3BGRL3.7",0,0.603217674539379,0.996,0.98,0,"9","SH3BGRL3"
"CFL1.5",0,1.10771119438495,1,0.984,0,"9","CFL1"
"GAPDH.9",0,1.55252591309666,0.999,0.986,0,"9","GAPDH"
"ARHGDIB.7",0,0.584560004151633,0.996,0.986,0,"9","ARHGDIB"
"TMSB10.8",0,0.812411169244623,1,0.993,0,"9","TMSB10"
"SLC2A3.6",0,-1.51581062584289,0.81,0.804,0,"9","SLC2A3"
"ACTG1.8",0,1.08458438399005,0.999,0.993,0,"9","ACTG1"
"JUNB.9",0,-1.89146939874877,0.95,0.956,0,"9","JUNB"
"ZFP36L2.8",0,-1.18358217399124,0.96,0.965,0,"9","ZFP36L2"
"PFN1.8",0,1.18408682336579,1,0.995,0,"9","PFN1"
"PTMA.4",0,0.832403401820597,1,0.997,0,"9","PTMA"
"ACTB.7",0,1.1506077165638,1,0.999,0,"9","ACTB"
"TPT1.6",0,-0.860215305289397,0.998,0.997,0,"9","TPT1"
"RPLP1.7",0,-0.431959966408327,1,0.999,0,"9","RPLP1"
"TMSB4X.7",0,0.36364381851684,0.999,0.999,0,"9","TMSB4X"
"MALAT1.6",0,-1.25994609142091,0.999,0.999,0,"9","MALAT1"
"DYNLL1.7",4.88612700141868e-308,0.737933897180495,0.949,0.658,9.77225400283736e-305,"9","DYNLL1"
"PTMS.7",1.22675188553193e-307,0.806799260249894,0.625,0.264,2.45350377106386e-304,"9","PTMS"
"RUNX2.9",2.36790505362069e-306,0.561367583581236,0.4,0.13,4.73581010724137e-303,"9","RUNX2"
"KLRB1.7",6.95935280472322e-304,-2.21363636693792,0.38,0.611,1.39187056094464e-300,"9","KLRB1"
"HIST1H2AC.9",4.3135418041923e-302,1.08972619880203,0.324,0.1,8.62708360838459e-299,"9","HIST1H2AC"
"ABHD5.7",3.01691085644275e-300,0.439374996446805,0.379,0.119,6.0338217128855e-297,"9","ABHD5"
"PTPN11.8",4.90242536549077e-300,0.442469543261377,0.513,0.181,9.80485073098154e-297,"9","PTPN11"
"IFI30",1.00419026887388e-299,0.70479617141824,0.171,0.035,2.00838053774775e-296,"9","IFI30"
"FKBP5.8",9.58688427032357e-298,0.54734288279556,0.669,0.275,1.91737685406471e-294,"9","FKBP5"
"PHPT1.6",1.48574711842777e-297,0.659187933935387,0.802,0.359,2.97149423685553e-294,"9","PHPT1"
"GLA.4",1.43222112284272e-296,0.168069161733703,0.426,0.141,2.86444224568544e-293,"9","GLA"
"FOSB.9",8.85512336752287e-293,-2.11475707430964,0.66,0.712,1.77102467350457e-289,"9","FOSB"
"LMO4.7",4.82148846826072e-290,0.517285303379163,0.56,0.212,9.64297693652144e-287,"9","LMO4"
"YBX3.3",1.24035302018841e-289,0.665189730235192,0.235,0.06,2.48070604037682e-286,"9","YBX3"
"STARD3NL.7",7.85715537733115e-289,0.408933606579852,0.576,0.213,1.57143107546623e-285,"9","STARD3NL"
"GBP2.9",1.10831713734581e-288,0.656576598926419,0.871,0.465,2.21663427469161e-285,"9","GBP2"
"LGALS1.8",2.04096773740663e-286,1.1896830820518,0.733,0.398,4.08193547481326e-283,"9","LGALS1"
"EPSTI1.9",2.0913515268011e-286,0.507566763499503,0.637,0.256,4.18270305360221e-283,"9","EPSTI1"
"IL26.1",4.59258246421786e-286,1.84241515963794,0.119,0.019,9.18516492843573e-283,"9","IL26"
"GPR25.3",9.08078983175779e-286,1.38413182959114,0.268,0.079,1.81615796635156e-282,"9","GPR25"
"DUSP10.9",2.46398853025945e-282,0.454443142221716,0.385,0.127,4.9279770605189e-279,"9","DUSP10"
"TRIB1.2",6.72075233389619e-282,0.861058091257236,0.195,0.046,1.34415046677924e-278,"9","TRIB1"
"HSP90AA1.5",1.17209067186338e-281,0.545185712713378,0.997,0.958,2.34418134372676e-278,"9","HSP90AA1"
"AIM2.3",1.01184816407114e-279,0.677604963645414,0.259,0.071,2.02369632814227e-276,"9","AIM2"
"CTSH.2",1.10202747292278e-277,1.33190424914298,0.261,0.076,2.20405494584555e-274,"9","CTSH"
"S1PR4.8",7.316692030496e-277,0.623860059207464,0.697,0.301,1.4633384060992e-273,"9","S1PR4"
"SH3BP5.8",3.61689116019108e-276,0.578644150297479,0.377,0.126,7.23378232038216e-273,"9","SH3BP5"
"HLA-DMB.2",6.17712800300654e-276,0.529936555217901,0.234,0.061,1.23542560060131e-272,"9","HLA-DMB"
"NR4A2.8",9.23849302585414e-274,-1.2574015911611,0.803,0.829,1.84769860517083e-270,"9","NR4A2"
"TNFSF10.6",2.53330586121705e-272,0.570051061994379,0.586,0.235,5.06661172243411e-269,"9","TNFSF10"
"ZFP36.9",2.06030634418116e-271,-1.13968462168926,0.947,0.928,4.12061268836231e-268,"9","ZFP36"
"NKG7.9",4.61092658265091e-271,0.68632812341009,0.852,0.538,9.22185316530183e-268,"9","NKG7"
"MT-ND4.7",2.3887130268166e-267,-0.775521263487272,0.994,0.966,4.7774260536332e-264,"9","MT-ND4"
"CALR.7",1.41345425681121e-265,0.779102014160211,0.968,0.756,2.82690851362242e-262,"9","CALR"
"LTB.9",3.42693294513144e-264,-1.27927797747909,0.523,0.728,6.85386589026288e-261,"9","LTB"
"IFRD2.2",3.22588730906005e-263,0.487595699025313,0.363,0.12,6.4517746181201e-260,"9","IFRD2"
"FAM110A.6",5.74768429747071e-262,0.320270221283185,0.495,0.181,1.14953685949414e-258,"9","FAM110A"
"ANXA2.8",9.94456488230793e-262,0.854626927161134,0.843,0.49,1.98891297646158e-258,"9","ANXA2"
"BAX.6",1.16670009399197e-261,0.610796754044324,0.931,0.56,2.33340018798394e-258,"9","BAX"
"GNA15.1",1.45286518813082e-261,1.15764508142151,0.189,0.046,2.90573037626164e-258,"9","GNA15"
"TRAF4.1",1.0420497656362e-260,0.510078043693437,0.258,0.073,2.08409953127241e-257,"9","TRAF4"
"PLEK.8",1.2341928336952e-260,0.765687768501923,0.338,0.115,2.4683856673904e-257,"9","PLEK"
"CARS.5",8.77223355680816e-260,0.32925357905146,0.508,0.189,1.75444671136163e-256,"9","CARS"
"NUCB2.8",8.57794737581863e-256,0.688475833124042,0.79,0.385,1.71558947516373e-252,"9","NUCB2"
"PPA1.8",3.10589177484417e-255,0.698865007014915,0.897,0.523,6.21178354968835e-252,"9","PPA1"
"GPR34.9",1.61444140151965e-252,0.527887783229798,0.361,0.125,3.2288828030393e-249,"9","GPR34"
"OAS1.8",1.04587812390708e-251,0.436831917951444,0.333,0.109,2.09175624781416e-248,"9","OAS1"
"RBPJ.9",1.92014323656274e-251,0.730854695035414,0.64,0.291,3.84028647312548e-248,"9","RBPJ"
"SLF1.7",2.4438776683857e-251,0.362581160608038,0.539,0.209,4.8877553367714e-248,"9","SLF1"
"LGALS9.8",8.14033368977851e-251,0.424386208105928,0.432,0.156,1.6280667379557e-247,"9","LGALS9"
"C1orf21.1",3.30539072412647e-249,1.01699171018969,0.146,0.031,6.61078144825293e-246,"9","C1orf21"
"HIST1H2BK.5",6.60714606298561e-248,0.851013305097358,0.281,0.087,1.32142921259712e-244,"9","HIST1H2BK"
"EAF2",6.88007172783866e-247,0.695113165070174,0.178,0.042,1.37601434556773e-243,"9","EAF2"
"IL12RB2.6",3.42305251205481e-245,0.413187716542984,0.391,0.14,6.84610502410963e-242,"9","IL12RB2"
"HSPH1.5",1.77463961054363e-244,0.507663441348993,0.706,0.318,3.54927922108727e-241,"9","HSPH1"
"NAMPT.8",2.28175384353285e-242,0.310606719825047,0.631,0.258,4.56350768706571e-239,"9","NAMPT"
"ADAM19.9",4.04848239231332e-242,0.403855011742954,0.424,0.156,8.09696478462665e-239,"9","ADAM19"
"FURIN.9",9.06875657197366e-242,0.605396925937967,0.319,0.106,1.81375131439473e-238,"9","FURIN"
"TYMP.8",1.34808451101555e-241,0.381942787453318,0.577,0.233,2.6961690220311e-238,"9","TYMP"
"PRDX1.7",3.08876286450891e-240,0.709910831052991,0.919,0.619,6.17752572901781e-237,"9","PRDX1"
"PECAM1.9",1.4966312594611e-238,0.618872804225811,0.397,0.149,2.99326251892219e-235,"9","PECAM1"
"TSPAN4",3.24646004863199e-237,0.758483240955834,0.153,0.034,6.49292009726398e-234,"9","TSPAN4"
"INPP5F.3",3.37501990474311e-237,0.535981815111463,0.235,0.068,6.75003980948622e-234,"9","INPP5F"
"GK.9",5.04750491514548e-237,0.170491057223466,0.307,0.1,1.0095009830291e-233,"9","GK"
"GBP5.9",7.69629940240414e-235,0.526207592938736,0.823,0.445,1.53925988048083e-231,"9","GBP5"
"UCP2.9",7.93357177883406e-234,0.507295560360935,0.932,0.589,1.58671435576681e-230,"9","UCP2"
"LAG3.8",3.87341238812581e-233,0.582688823872911,0.736,0.389,7.74682477625162e-230,"9","LAG3"
"CD69.6",1.23585132237865e-231,-0.908288456580008,0.976,0.955,2.47170264475731e-228,"9","CD69"
"LYST.9",5.01740763005378e-230,0.271308949778475,0.483,0.189,1.00348152601076e-226,"9","LYST"
"REC8.3",1.31748175364196e-225,0.48607534840223,0.249,0.076,2.63496350728392e-222,"9","REC8"
"CXorf21.1",2.5386889742647e-223,1.03130544621028,0.134,0.029,5.07737794852939e-220,"9","CXorf21"
"NINJ1.9",7.37251304067219e-221,0.3548283855269,0.434,0.166,1.47450260813444e-217,"9","NINJ1"
"CLIC3.8",9.76337313734487e-220,0.483041833229145,0.475,0.199,1.95267462746897e-216,"9","CLIC3"
"PRF1.8",1.1135265841598e-216,0.695055844974812,0.821,0.478,2.2270531683196e-213,"9","PRF1"
"PXN.9",3.8990040928472e-215,0.447549843887741,0.345,0.124,7.7980081856944e-212,"9","PXN"
"GLRX.7",2.67418765108833e-212,0.413147013579165,0.57,0.243,5.34837530217666e-209,"9","GLRX"
"TWISTNB.2",3.41266854256033e-209,0.14694890343335,0.391,0.144,6.82533708512066e-206,"9","TWISTNB"
"ATP5MC1.5",1.48931821765978e-208,0.614784406013084,0.757,0.379,2.97863643531956e-205,"9","ATP5MC1"
"PLPP1.9",5.48922053056056e-208,0.283346913971162,0.347,0.127,1.09784410611211e-204,"9","PLPP1"
"FKBP4.2",1.22029730671394e-207,0.400788115883386,0.477,0.192,2.44059461342789e-204,"9","FKBP4"
"CALM2.5",4.35445728199962e-207,0.645497969179049,0.978,0.856,8.70891456399923e-204,"9","CALM2"
"CD320.5",4.1276961435024e-206,0.339948151584104,0.545,0.227,8.25539228700481e-203,"9","CD320"
"CMSS1.1",6.89136323772841e-205,0.237480861602325,0.255,0.081,1.37827264754568e-201,"9","CMSS1"
"PDCL3.7",8.15759890961617e-205,0.397080870520419,0.722,0.331,1.63151978192323e-201,"9","PDCL3"
"FCGR3A.1",3.3504445352746e-204,0.991394346494074,0.141,0.034,6.7008890705492e-201,"9","FCGR3A"
"BCL3.8",1.06971020998163e-203,0.488640779979436,0.549,0.249,2.13942041996325e-200,"9","BCL3"
"CD8B2.3",2.17761054667985e-203,0.833108377503598,0.194,0.056,4.3552210933597e-200,"9","CD8B2"
"GEM.7",9.83689382568258e-203,0.636720124907272,0.262,0.09,1.96737876513652e-199,"9","GEM"
"TRIB2.9",1.3467523820312e-202,0.324247858961602,0.538,0.228,2.69350476406239e-199,"9","TRIB2"
"CMPK2",2.50323073783037e-202,0.701079335168483,0.164,0.042,5.00646147566073e-199,"9","CMPK2"
"SAMD3.9",7.05418961613128e-201,0.414280599910576,0.43,0.175,1.41083792322626e-197,"9","SAMD3"
"ARHGAP18.9",1.62476026876981e-200,0.241664925194134,0.466,0.186,3.24952053753963e-197,"9","ARHGAP18"
"YPEL5.9",1.08786502798086e-199,-1.3914729714168,0.69,0.676,2.17573005596171e-196,"9","YPEL5"
"CCNG2.6",2.70997053269135e-199,0.471952271458194,0.26,0.086,5.4199410653827e-196,"9","CCNG2"
"BCAS4.9",1.41623695853944e-198,0.533460001416122,0.484,0.207,2.83247391707887e-195,"9","BCAS4"
"PDIA4.5",3.80311736873462e-196,0.411257697480819,0.708,0.324,7.60623473746924e-193,"9","PDIA4"
"GPR82.3",4.82167410828541e-196,0.713957148870045,0.204,0.061,9.64334821657083e-193,"9","GPR82"
"MARCKSL1.8",2.68564567784297e-195,0.279298405512198,0.463,0.189,5.37129135568594e-192,"9","MARCKSL1"
"VDR",4.54897876108371e-195,0.926094513278914,0.117,0.025,9.09795752216741e-192,"9","VDR"
"SPSB1.4",1.13183349689119e-193,0.402183609761813,0.208,0.063,2.26366699378239e-190,"9","SPSB1"
"MT1F.8",8.69005947400639e-192,0.286699196038059,0.459,0.188,1.73801189480128e-188,"9","MT1F"
"MZB1.7",1.75502425268753e-191,0.284276852580314,0.264,0.09,3.51004850537506e-188,"9","MZB1"
"PTPN7.7",2.67606492798317e-190,0.497108827790881,0.886,0.498,5.35212985596634e-187,"9","PTPN7"
"DAPK2.8",3.65933624124921e-190,0.403212341717114,0.322,0.119,7.31867248249842e-187,"9","DAPK2"
"SLC16A3.8",1.62766535586142e-188,0.286058014519542,0.433,0.175,3.25533071172284e-185,"9","SLC16A3"
"CCR1.1",1.74334042911904e-187,0.85586064431048,0.149,0.038,3.48668085823809e-184,"9","CCR1"
"NINJ2.6",7.58033673506284e-187,0.449619536011651,0.237,0.078,1.51606734701257e-183,"9","NINJ2"
"KLRD1.8",4.39361983422536e-186,0.476200807830916,0.604,0.304,8.78723966845072e-183,"9","KLRD1"
"CLECL1.8",6.81591816607778e-183,0.211088547313852,0.3,0.11,1.36318363321556e-179,"9","CLECL1"
"ANKRD26.1",8.82652302976841e-181,0.41406195694999,0.217,0.07,1.76530460595368e-177,"9","ANKRD26"
"ADD3.7",1.19092539478494e-178,0.338603532091951,0.685,0.323,2.38185078956988e-175,"9","ADD3"
"MT-ATP6.7",5.40455118600233e-178,-0.371263780726859,0.999,0.998,1.08091023720047e-174,"9","MT-ATP6"
"PLCG2.3",2.66233858611303e-177,0.446907140273984,0.218,0.07,5.32467717222606e-174,"9","PLCG2"
"CXCR3.8",6.33654925332246e-176,0.539158169253413,0.796,0.463,1.26730985066449e-172,"9","CXCR3"
"GLCCI1.8",3.53015926230799e-175,0.206790101928157,0.375,0.149,7.06031852461599e-172,"9","GLCCI1"
"CCR5.6",6.19030859270367e-174,0.179769191105119,0.39,0.157,1.23806171854073e-170,"9","CCR5"
"C1QBP.5",9.48668619360429e-174,0.674017648047437,0.791,0.468,1.89733723872086e-170,"9","C1QBP"
"P2RY11.8",3.46685560081613e-169,0.544482456428663,0.272,0.1,6.93371120163227e-166,"9","P2RY11"
"ACP5.9",3.10146711870418e-168,0.277387069570244,0.679,0.32,6.20293423740836e-165,"9","ACP5"
"H1FX.5",3.15916594010035e-168,0.416275782128373,0.731,0.371,6.3183318802007e-165,"9","H1FX"
"CCDC50.8",1.25374245273775e-167,0.566938298093147,0.249,0.089,2.5074849054755e-164,"9","CCDC50"
"IRF8.1",3.10650068449413e-165,0.521855161671005,0.19,0.06,6.21300136898826e-162,"9","IRF8"
"MIR3142HG",6.86330769081899e-165,0.650794362330018,0.133,0.035,1.3726615381638e-161,"9","MIR3142HG"
"RPLP0.8",9.20833603278739e-164,0.290449584376951,0.998,0.994,1.84166720655748e-160,"9","RPLP0"
"DNAJB1.8",1.05908860289609e-162,-0.96971008524411,0.897,0.851,2.11817720579218e-159,"9","DNAJB1"
"PIM3.8",1.89065056037621e-162,0.290450801252877,0.684,0.333,3.78130112075243e-159,"9","PIM3"
"NOLC1.3",2.91526935298195e-162,0.270710814736896,0.507,0.223,5.8305387059639e-159,"9","NOLC1"
"C3orf58.8",2.06862724836222e-161,0.293527108718023,0.259,0.094,4.13725449672444e-158,"9","C3orf58"
"SRM.3",1.11878621843873e-160,0.589167379850959,0.674,0.358,2.23757243687745e-157,"9","SRM"
"TBX21.8",1.14778708356577e-160,0.299842502399979,0.492,0.219,2.29557416713155e-157,"9","TBX21"
"ATP6V0A2.7",1.05570548572017e-159,0.100365263835263,0.36,0.145,2.11141097144035e-156,"9","ATP6V0A2"
"CD151.6",3.29487218704834e-159,0.285121688906113,0.456,0.199,6.58974437409668e-156,"9","CD151"
"AKAP5.2",3.56905408583552e-158,0.504270575024864,0.193,0.063,7.13810817167104e-155,"9","AKAP5"
"CDKN1A.8",1.24754534128629e-157,0.365210296520167,0.434,0.198,2.49509068257259e-154,"9","CDKN1A"
"AC017002.3.1",2.19345712183082e-157,0.491483462429978,0.136,0.037,4.38691424366164e-154,"9","AC017002.3"
"BHLHE40.9",1.48956281147398e-154,0.328306286512589,0.643,0.329,2.97912562294796e-151,"9","BHLHE40"
"SLA.7",1.15029409722885e-152,0.350515607361332,0.803,0.426,2.30058819445769e-149,"9","SLA"
"MT1X.7",1.62012764775127e-152,0.360556768920595,0.66,0.322,3.24025529550254e-149,"9","MT1X"
"BCL2L11.9",1.17902606802807e-150,0.310150228984427,0.287,0.113,2.35805213605613e-147,"9","BCL2L11"
"ISG15.8",1.79915808532396e-150,0.31735666299852,0.807,0.418,3.59831617064793e-147,"9","ISG15"
"KLF6.8",1.04195860483224e-148,-0.861659285910176,0.955,0.907,2.08391720966448e-145,"9","KLF6"
"LIMS1.8",1.31707326449673e-147,0.37078976248814,0.826,0.452,2.63414652899346e-144,"9","LIMS1"
"SH2D1A.9",9.22710343438159e-147,0.317229161470171,0.673,0.347,1.84542068687632e-143,"9","SH2D1A"
"PELI1.9",1.54475488863876e-146,0.136762798422413,0.373,0.159,3.08950977727752e-143,"9","PELI1"
"EIF5A.3",7.15319782617749e-146,0.481499370150601,0.916,0.614,1.4306395652355e-142,"9","EIF5A"
"FCMR.8",8.02932695595306e-144,-1.43515262270511,0.521,0.573,1.60586539119061e-140,"9","FCMR"
"PTGER4.8",1.8790286139002e-143,-1.10384769281362,0.786,0.716,3.7580572278004e-140,"9","PTGER4"
"SLA2.9",4.31937030007162e-143,0.195549794820277,0.678,0.331,8.63874060014325e-140,"9","SLA2"
"TUBA4A.5",5.09706711379181e-143,0.481477154696561,0.838,0.521,1.01941342275836e-139,"9","TUBA4A"
"CPNE7.2",8.55794815762793e-143,0.393565820381423,0.186,0.062,1.71158963152559e-139,"9","CPNE7"
"ABI3.8",2.03118603896929e-142,0.384803630514249,0.876,0.526,4.06237207793858e-139,"9","ABI3"
"RELB.7",1.59065606062829e-141,0.237381650862467,0.631,0.31,3.18131212125658e-138,"9","RELB"
"FASLG.9",3.89228534669748e-140,0.117688338046184,0.548,0.27,7.78457069339495e-137,"9","FASLG"
"MAT2A.2",1.31696998184038e-139,0.274652719289905,0.734,0.366,2.63393996368077e-136,"9","MAT2A"
"TNFRSF25.7",2.7621861977301e-139,0.225761950305482,0.506,0.24,5.52437239546019e-136,"9","TNFRSF25"
"IFITM2.8",5.42690541178203e-139,-0.637315508599789,0.889,0.885,1.08538108235641e-135,"9","IFITM2"
"TSPAN3.2",2.64155888434227e-137,0.299638498105313,0.231,0.086,5.28311776868453e-134,"9","TSPAN3"
"MAST4.4",5.26036825969746e-137,0.168771875350739,0.225,0.083,1.05207365193949e-133,"9","MAST4"
"CHST2.2",6.81476446287813e-136,0.610008616573779,0.148,0.046,1.36295289257563e-132,"9","CHST2"
"SLAMF8.1",7.67962806528777e-136,0.418572129927451,0.159,0.051,1.53592561305755e-132,"9","SLAMF8"
"QKI",1.02128155375448e-135,0.152423171518013,0.183,0.062,2.04256310750895e-132,"9","QKI"
"NPM1.5",1.45727862717579e-134,0.352978149027265,0.991,0.956,2.91455725435158e-131,"9","NPM1"
"GPR171.9",1.5713280347367e-132,0.164654375822007,0.607,0.297,3.14265606947339e-129,"9","GPR171"
"TAGAP.7",2.80114728217869e-132,-0.94706125802797,0.88,0.794,5.60229456435738e-129,"9","TAGAP"
"LIME1.9",4.75179949632344e-132,0.396321559171676,0.74,0.421,9.50359899264688e-129,"9","LIME1"
"ARHGAP10.1",1.2255964416357e-131,0.147303124054978,0.16,0.052,2.4511928832714e-128,"9","ARHGAP10"
"C15orf53.3",2.58638408318537e-130,0.227385856768092,0.167,0.055,5.17276816637074e-127,"9","C15orf53"
"SCUBE1.1",8.22258001527643e-130,1.03827306271921,0.103,0.027,1.64451600305529e-126,"9","SCUBE1"
"NDFIP2.7",6.26163196992739e-128,0.24989780840463,0.384,0.176,1.25232639398548e-124,"9","NDFIP2"
"CD244.9",3.11319802553491e-126,0.115589412085338,0.377,0.17,6.22639605106982e-123,"9","CD244"
"GPR183.8",5.12576281542047e-126,-1.88309268161267,0.4,0.498,1.02515256308409e-122,"9","GPR183"
"CD8B.9",3.93620973768989e-125,0.455491215406272,0.625,0.378,7.87241947537978e-122,"9","CD8B"
"NCF1.6",7.24282217228511e-125,-1.767448778769,0.324,0.437,1.44856443445702e-121,"9","NCF1"
"BAG3.8",5.85485328413247e-124,0.159952002849314,0.275,0.113,1.17097065682649e-120,"9","BAG3"
"TNFRSF9.4",8.401982303692e-124,0.582978574819758,0.155,0.052,1.6803964607384e-120,"9","TNFRSF9"
"DUSP5.7",3.2974650998075e-123,0.102277198591251,0.594,0.302,6.594930199615e-120,"9","DUSP5"
"ADAM15.1",1.17299381699609e-122,0.13891481095272,0.17,0.059,2.34598763399218e-119,"9","ADAM15"
"HVCN1",8.19598329418274e-122,0.287135232440954,0.156,0.052,1.63919665883655e-118,"9","HVCN1"
"GLUD1.7",1.10806001125109e-121,0.134256212800281,0.702,0.351,2.21612002250218e-118,"9","GLUD1"
"RPS27L.6",6.69665763122778e-121,0.387490460257664,0.921,0.623,1.33933152624556e-117,"9","RPS27L"
"NEAT1.7",1.45228474820687e-120,0.24289272033997,0.817,0.469,2.90456949641373e-117,"9","NEAT1"
"UBASH3B.6",3.03741084204422e-120,0.110627737493048,0.325,0.143,6.07482168408844e-117,"9","UBASH3B"
"AL157402.2.1",4.15308203788697e-119,0.27326382620386,0.188,0.07,8.30616407577395e-116,"9","AL157402.2"
"AP3M2.9",5.9491777867707e-119,-0.247657564009105,0.366,0.161,1.18983555735414e-115,"9","AP3M2"
"CLU.1",6.6482376618918e-117,0.146790050231145,0.168,0.059,1.32964753237836e-113,"9","CLU"
"ODC1.5",6.71854808566127e-117,0.264028330387916,0.842,0.499,1.34370961713225e-113,"9","ODC1"
"HSPA8.4",3.01420423260216e-116,0.293149407123098,0.999,0.984,6.02840846520432e-113,"9","HSPA8"
"SERPINB9.7",9.68054789978965e-116,0.104857695376772,0.559,0.275,1.93610957995793e-112,"9","SERPINB9"
"CD82.8",4.17610830776843e-115,0.268320907405627,0.615,0.328,8.35221661553686e-112,"9","CD82"
"CTSC.8",7.49718208351955e-112,0.280668286413888,0.95,0.682,1.49943641670391e-108,"9","CTSC"
"ID3.9",2.39643334456324e-111,0.517164005717627,0.286,0.131,4.79286668912647e-108,"9","ID3"
"ZFP36L1.8",9.38775085272776e-111,-0.636763104059493,0.933,0.888,1.87755017054555e-107,"9","ZFP36L1"
"PPP1R15A.7",3.17143569158366e-110,-0.775607539601527,0.881,0.79,6.34287138316733e-107,"9","PPP1R15A"
"SPON2.7",2.09134075854971e-109,0.306959669240069,0.286,0.127,4.18268151709943e-106,"9","SPON2"
"ID2.8",5.44235654794043e-109,0.340960802180614,0.853,0.578,1.08847130958809e-105,"9","ID2"
"ICA1.2",2.25327270856862e-107,-0.148690113201049,0.152,0.053,4.50654541713723e-104,"9","ICA1"
"CYCS.4",3.21704849258004e-107,0.215615004801448,0.913,0.617,6.43409698516008e-104,"9","CYCS"
"TNIP3.9",8.58050031212058e-107,0.166789135189015,0.266,0.117,1.71610006242412e-103,"9","TNIP3"
"CD8A.9",9.38632438162996e-107,0.477532972020192,0.654,0.432,1.87726487632599e-103,"9","CD8A"
"CTSD.6",2.54888833065065e-106,-0.134208711299327,0.516,0.247,5.09777666130131e-103,"9","CTSD"
"CD52.8",3.48805180131011e-106,0.327518055143572,0.992,0.969,6.97610360262021e-103,"9","CD52"
"IRF1.9",3.67507389997698e-105,0.267440159086586,0.937,0.675,7.35014779995396e-102,"9","IRF1"
"GFOD1.8",5.80841232408366e-105,0.108747003538643,0.224,0.093,1.16168246481673e-101,"9","GFOD1"
"LINC01943.3",1.02412677016723e-104,0.282681298801926,0.205,0.084,2.04825354033447e-101,"9","LINC01943"
"PBXIP1.8",2.14555388517523e-104,-1.40579776797496,0.526,0.54,4.29110777035046e-101,"9","PBXIP1"
"KLF3.7",8.35116788813116e-104,0.197857879410331,0.26,0.114,1.67023357762623e-100,"9","KLF3"
"TCF7.7",9.60547262402892e-104,-2.26205515926341,0.144,0.297,1.92109452480578e-100,"9","TCF7"
"CHN1.2",5.04150533121333e-99,0.396846344223284,0.132,0.046,1.00830106624267e-95,"9","CHN1"
"NAB2",1.76741242308112e-97,0.186219231092983,0.162,0.061,3.53482484616224e-94,"9","NAB2"
"KLF2.9",3.24459449132965e-97,-0.181714096709792,0.484,0.267,6.4891889826593e-94,"9","KLF2"
