,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
BLOC1S6.1,4.02334363788099e-170,-0.242087789,0.049,0.149,8.9957940399381e-166,4,BLOC1S6
NCF4.4,4.19763492649529e-170,-0.25760951,0.066,0.176,9.38549193215082e-166,4,NCF4
UBA3.1,6.92121507876808e-170,0.115680417,0.093,0.22,1.54751447946176e-165,4,UBA3
UBE3A.3,7.05918904220614e-170,0.163670479,0.123,0.266,1.57836407794687e-165,4,UBE3A
ACTL6A.2,1.76236140660162e-169,-0.207945559,0.042,0.138,3.94046386902057e-165,4,ACTL6A
IMPDH1.1,2.31162942362547e-169,-0.229198993,0.043,0.14,5.1685722282842e-165,4,IMPDH1
PPM1B.3,2.99868516899194e-169,0.111259647,0.095,0.223,6.70476016934908e-165,4,PPM1B
ACAA1,3.29466381116796e-169,0.166620451,0.106,0.241,7.36653881539043e-165,4,ACAA1
CYB5A.2,3.29973781314829e-169,-0.512217335,0.032,0.121,7.37788377641825e-165,4,CYB5A
RRM1.4,3.66770598267802e-169,-0.535413877,0.035,0.126,8.20062380666978e-165,4,RRM1
HPF1.4,4.3978863480401e-169,-0.334972573,0.036,0.127,9.83323408558286e-165,4,HPF1
IDH3A,5.23290621264044e-169,-0.612068502,0.027,0.112,1.17002550008428e-164,4,IDH3A
TMF1.1,5.35209707035641e-169,0.177010759,0.12,0.26,1.19667538396099e-164,4,TMF1
TATDN1.1,8.73269207222267e-169,-0.209113031,0.044,0.141,1.95254262042827e-164,4,TATDN1
UROD.2,8.82182738939634e-169,-0.205511223,0.044,0.141,1.97247238599513e-164,4,UROD
WDR46.3,9.67929517592743e-169,-0.127787137,0.051,0.152,2.16419360838561e-164,4,WDR46
CYTH2.1,1.07617387502973e-168,-0.369279777,0.046,0.143,2.40621716717897e-164,4,CYTH2
SRSF1.3,1.22019197247276e-168,0.194153157,0.125,0.269,2.72822723125185e-164,4,SRSF1
ATF4.1,1.26376818112483e-168,0.168299883,0.124,0.267,2.825659276177e-164,4,ATF4
CD74.4,1.43768652675718e-168,-0.237784961,0.575,0.829,3.21452330517638e-164,4,CD74
RBM18.4,1.46666705143972e-168,-0.440089355,0.041,0.136,3.27932086031407e-164,4,RBM18
EMC8.4,1.71320074437149e-168,-0.294698897,0.042,0.138,3.83054554434021e-164,4,EMC8
CCDC69.3,2.07013611927669e-168,0.23493462,0.155,0.316,4.62861734909076e-164,4,CCDC69
HAUS4.3,2.44032416362478e-168,-0.356360717,0.037,0.129,5.45632079744864e-164,4,HAUS4
TARS.2,3.70776112055108e-168,-0.149770027,0.049,0.149,8.29018308944017e-164,4,TARS
RASA2.2,4.221185258737e-168,0.174773365,0.137,0.286,9.43814812001006e-164,4,RASA2
PDCD7,4.7254928168394e-168,-0.121306229,0.065,0.174,1.05657293891712e-163,4,PDCD7
REL.2,5.66066777455492e-168,0.219583426,0.197,0.38,1.26566870771273e-163,4,REL
COMMD10.3,6.55492185342268e-168,-0.302744038,0.044,0.14,1.46561497720678e-163,4,COMMD10
CIAPIN1.4,8.46634468293622e-168,-0.379783778,0.029,0.116,1.89299000765771e-163,4,CIAPIN1
BORCS7.2,9.08070267532355e-168,-0.267608888,0.055,0.158,2.03035431117559e-163,4,BORCS7
WDR77.4,1.12557166395842e-167,-0.424732933,0.033,0.122,2.51666568344464e-163,4,WDR77
VAMP3.2,1.29123242609867e-167,-0.352927165,0.035,0.125,2.88706658151403e-163,4,VAMP3
AD000671.2.3,1.4455333058024e-167,-1.172827562,0.025,0.109,3.23206791844359e-163,4,AD000671.2
GFI1.3,1.53294276989807e-167,-0.150719742,0.064,0.172,3.42750673921509e-163,4,GFI1
RWDD3.2,1.68788059965085e-167,-0.659140117,0.03,0.117,3.77393223275934e-163,4,RWDD3
KLF2.3,2.65582881485983e-167,-0.799939331,0.073,0.178,5.9381676471451e-163,4,KLF2
MRPS27.1,2.9873283201578e-167,-0.18988928,0.045,0.142,6.67936739104082e-163,4,MRPS27
CEBPZOS.1,3.03969389522155e-167,-0.110858177,0.066,0.176,6.79645158032586e-163,4,CEBPZOS
TOMM40.2,3.42049926167196e-167,-0.275248051,0.048,0.146,7.64789429917233e-163,4,TOMM40
CUTC,3.51181919852582e-167,-0.180162191,0.056,0.159,7.85207654598389e-163,4,CUTC
HCST.4,4.76308220375764e-167,-0.127141892,0.571,0.853,1.06497754993817e-162,4,HCST
ETF1.3,4.80657617780208e-167,-0.107368671,0.056,0.159,1.07470236759477e-162,4,ETF1
CHST12.3,4.9450173448911e-167,0.16945928,0.17,0.338,1.1056564281442e-162,4,CHST12
ABCF1.1,5.30149793554596e-167,0.121023332,0.087,0.208,1.18536192340872e-162,4,ABCF1
PASK.4,8.05090693817947e-167,-0.630011118,0.053,0.152,1.80010228230755e-162,4,PASK
CASP7.3,8.4811989209431e-167,-0.256342084,0.037,0.13,1.89631126673367e-162,4,CASP7
PBXIP1.4,9.5012903092239e-167,0.157605024,0.215,0.402,2.12439350023937e-162,4,PBXIP1
ETFRF1.3,1.05298121147289e-166,-0.445102351,0.037,0.128,2.35436069073222e-162,4,ETFRF1
TPD52L2.1,1.12832670771873e-166,-0.201926552,0.045,0.142,2.5228256857883e-162,4,TPD52L2
ILF3.2,1.80563611961663e-166,0.258401817,0.178,0.353,4.03722179985083e-162,4,ILF3
TMC6.1,2.04927607731129e-166,0.268312416,0.218,0.418,4.58197638126032e-162,4,TMC6
RPL11.4,2.12126237038871e-166,-0.125493486,0.946,0.998,4.74293053395211e-162,4,RPL11
MCM5.3,2.16991562172359e-166,-0.460304783,0.041,0.134,4.85171433861178e-162,4,MCM5
TNFRSF4.4,4.02931974803233e-166,-0.486482621,0.068,0.174,9.00915602462549e-162,4,TNFRSF4
ROCK1.4,4.29049904299449e-166,0.273756614,0.204,0.395,9.59312681023138e-162,4,ROCK1
WDR82.2,4.81212848502796e-166,0.192233338,0.109,0.243,1.0759438079674e-161,4,WDR82
SNRNP25.4,6.88312084989397e-166,-0.533020703,0.026,0.11,1.53899699082779e-161,4,SNRNP25
A1BG.3,1.16046368244765e-165,0.117942066,0.093,0.218,2.59468074758471e-161,4,A1BG
RAP1GDS1.1,1.27377895611863e-165,-0.108859042,0.069,0.179,2.84804236798563e-161,4,RAP1GDS1
GSDMD.3,1.5771177153041e-165,0.265132051,0.163,0.328,3.52627749964843e-161,4,GSDMD
GIT2.2,1.96628734829021e-165,0.114327301,0.117,0.254,4.39642188204209e-161,4,GIT2
NDEL1.2,2.25863466643672e-165,-0.395883356,0.044,0.14,5.05008125068587e-161,4,NDEL1
ABCF2.1.2,2.51237890936054e-165,-0.783961713,0.023,0.105,5.61742800343924e-161,4,ABCF2.1
KIAA1143.2,2.86740243163771e-165,-0.245964309,0.046,0.143,6.41122509689876e-161,4,KIAA1143
SLTM.2,3.1555455379529e-165,0.286226586,0.174,0.346,7.05548426830889e-161,4,SLTM
ACTR6.2,3.18525444751156e-165,-0.25921073,0.047,0.144,7.1219104191911e-161,4,ACTR6
FBXL3.3,3.23326121183502e-165,-0.242894797,0.053,0.154,7.22924874354191e-161,4,FBXL3
DKC1.3,3.31583508289735e-165,-0.289349135,0.047,0.144,7.41387566185018e-161,4,DKC1
CISH.3,3.40934174571842e-165,-0.189421577,0.097,0.219,7.62294720925181e-161,4,CISH
TMEM60.2,3.44295540698335e-165,-0.111620912,0.051,0.151,7.69810399447407e-161,4,TMEM60
YIPF4.3,3.87323679027088e-165,0.170286118,0.105,0.237,8.66017013936665e-161,4,YIPF4
SNRNP35.2,5.37818020273697e-165,-0.147777333,0.055,0.158,1.20250731152996e-160,4,SNRNP35
RAB33A.4,6.39029058609563e-165,-0.19460164,0.044,0.139,1.42880507214512e-160,4,RAB33A
SNAP47.3,7.73928017761118e-165,-0.304611875,0.037,0.127,1.73042565491208e-160,4,SNAP47
CINP.3,1.1597386826025e-164,-0.350271772,0.034,0.124,2.59305972043092e-160,4,CINP
C1orf174.1,1.22840321855805e-164,-0.448335703,0.039,0.131,2.74658675637395e-160,4,C1orf174
DNAJC1.2,1.45988912303333e-164,0.227325973,0.134,0.281,3.26416609019022e-160,4,DNAJC1
BET1L.2,1.48326852628578e-164,-0.116504408,0.059,0.162,3.31644009792238e-160,4,BET1L
HLA-DRB1.3,1.76440689573426e-164,-0.29696095,0.157,0.297,3.94503737817224e-160,4,HLA-DRB1
VAMP2.2,1.89947210795028e-164,0.141624603,0.157,0.315,4.24702968616602e-160,4,VAMP2
ZNF32.1,2.38164459086269e-164,-0.168558546,0.054,0.154,5.32511914070988e-160,4,ZNF32
H2AFJ.2,2.84622773034148e-164,0.22755991,0.129,0.273,6.36388058227051e-160,4,H2AFJ
PSMG4.1,3.20012137383678e-164,-0.20880008,0.05,0.149,7.15515137976165e-160,4,PSMG4
OARD1.1,3.77096497278386e-164,-0.178952227,0.048,0.146,8.43150058264744e-160,4,OARD1
CCAR1.2,4.691488341806e-164,0.133655276,0.118,0.255,1.0489698783444e-159,4,CCAR1
FAM3C.4,6.61214053333399e-164,-0.251259373,0.053,0.153,1.47840850184815e-159,4,FAM3C
CNDP2.2,7.18260965763064e-164,0.104831246,0.085,0.204,1.60595969334964e-159,4,CNDP2
ABHD16A.3,7.36255348129452e-164,-0.657566945,0.036,0.125,1.64619333288264e-159,4,ABHD16A
SMYD2.2,9.72771066102161e-164,-0.345949846,0.041,0.134,2.17501882669782e-159,4,SMYD2
AGPAT2.3,1.00631680762421e-163,-0.159655973,0.05,0.149,2.25002375016696e-159,4,AGPAT2
THAP4,1.04670588518435e-163,-0.297245571,0.039,0.131,2.34032968868368e-159,4,THAP4
XRCC1.2,1.36934803190766e-163,-0.257843908,0.044,0.14,3.06172526454234e-159,4,XRCC1
GINM1,1.45429948321498e-163,-0.209174775,0.051,0.15,3.25166821452038e-159,4,GINM1
RCC1.2,1.58383063619791e-163,-0.27858789,0.05,0.148,3.54128691947491e-159,4,RCC1
BCAP29.2,1.81769959523354e-163,-0.307067833,0.051,0.149,4.06419452498268e-159,4,BCAP29
VRK1.3,2.05561540324568e-163,-0.491105095,0.033,0.121,4.59615048011701e-159,4,VRK1
GMCL1.3,2.54357491678111e-163,-0.16394338,0.054,0.155,5.68717915643089e-159,4,GMCL1
RNF115.3,3.16491132023967e-163,0.109780839,0.093,0.216,7.07642522092388e-159,4,RNF115
TLK1.3,3.62515077085408e-163,0.109157416,0.114,0.249,8.10547460855264e-159,4,TLK1
CMTM8.4,4.45614227063353e-163,-0.804686154,0.029,0.113,9.96348850290951e-159,4,CMTM8
C3orf38.2,6.70389029218665e-163,-0.395456729,0.04,0.132,1.49892283043001e-158,4,C3orf38
THOC6.2,7.62105589382116e-163,-0.174144098,0.047,0.144,1.70399188729947e-158,4,THOC6
GTPBP4.2,9.39497586972939e-163,-0.213776791,0.049,0.146,2.10062265471279e-158,4,GTPBP4
EXOSC5.2,1.03538197913177e-162,-0.44514286,0.034,0.122,2.31501056714073e-158,4,EXOSC5
GCH1.3,1.20434198293612e-162,-0.351599081,0.043,0.137,2.69278823964687e-158,4,GCH1
NTAN1.3,3.17301419906549e-162,-0.46180988,0.029,0.113,7.09454244769053e-158,4,NTAN1
WARS.3,4.30051658548034e-162,-0.36078095,0.042,0.135,9.61552503347549e-158,4,WARS
MED8.2,4.86693934741095e-162,-0.150889956,0.052,0.15,1.08819896868762e-157,4,MED8
CHID1.1,8.40814251632352e-162,-0.326054117,0.041,0.134,1.87997658522478e-157,4,CHID1
TAOK3.1,9.09151792114358e-162,0.206034421,0.141,0.291,2.03277249198849e-157,4,TAOK3
HK1.1,1.12019754128032e-161,0.131353455,0.09,0.211,2.50464968254867e-157,4,HK1
CD59.4,1.22351879687433e-161,-0.726090088,0.032,0.117,2.7356656779313e-157,4,CD59
MBP.4,1.48056954215838e-161,0.227452749,0.249,0.462,3.31040543931193e-157,4,MBP
RAVER1,1.52803532097537e-161,-0.798923149,0.024,0.105,3.41653417416883e-157,4,RAVER1
CHD1.1,1.57804615119576e-161,0.157311043,0.117,0.253,3.52835338945859e-157,4,CHD1
MAP4K2.4,1.72446576941151e-161,-0.34802659,0.048,0.144,3.8557330138272e-157,4,MAP4K2
ARMCX6.3,1.78727423374451e-161,-0.348588641,0.041,0.133,3.99616645922936e-157,4,ARMCX6
PPM1K.3,2.07852518803692e-161,0.181940835,0.118,0.254,4.64737446793174e-157,4,PPM1K
TIPARP.3,2.25630421323289e-161,-0.311277609,0.065,0.171,5.04487059036741e-157,4,TIPARP
PMAIP1.3,2.68343705143666e-161,-0.657547948,0.037,0.126,5.99989690330724e-157,4,PMAIP1
EIF4G1.1,3.31524354728046e-161,0.18112454,0.115,0.25,7.41255304736439e-157,4,EIF4G1
SP3,5.05143186680861e-161,0.164011897,0.086,0.204,1.12944965109974e-156,4,SP3
GNPDA1.3,5.09080704060857e-161,-0.503023428,0.033,0.119,1.13825354620967e-156,4,GNPDA1
SMARCA5.1,6.38484371696177e-161,0.234823376,0.141,0.29,1.42758720667548e-156,4,SMARCA5
RAB28,7.40790588588506e-161,-0.434805657,0.038,0.128,1.65633367702504e-156,4,RAB28
MED6.1,8.6963679495683e-161,-0.331229682,0.04,0.132,1.94442090984398e-156,4,MED6
TNFRSF1A.4,1.76791946964565e-160,0.143215923,0.131,0.274,3.95289114218072e-156,4,TNFRSF1A
PRKCSH.1,1.9724984267929e-160,0.206093904,0.125,0.265,4.41030923246625e-156,4,PRKCSH
SAT2.2,2.08546603632857e-160,0.10606873,0.102,0.228,4.66289351062704e-156,4,SAT2
FAM89B.4,2.34094604596781e-160,-0.485896594,0.034,0.121,5.23412126417944e-156,4,FAM89B
NFYB.3,2.42933443947856e-160,-0.324124044,0.04,0.13,5.4317488732301e-156,4,NFYB
ZNF207.2,2.85025008325475e-160,0.312345035,0.204,0.393,6.37287416114931e-156,4,ZNF207
NIPSNAP2,2.90155444254159e-160,-0.21482904,0.042,0.134,6.48758557807874e-156,4,NIPSNAP2
FAM207A.3,5.13769756209768e-160,-0.132566529,0.046,0.14,1.14873779790942e-155,4,FAM207A
RMC1.3,5.79143593791602e-160,-0.249807418,0.049,0.146,1.29490716135864e-155,4,RMC1
TMEM170A.3,6.1015452317479e-160,-0.233980035,0.057,0.157,1.36424449836651e-155,4,TMEM170A
KTN1.2,7.06978888459474e-160,0.245033976,0.229,0.432,1.58073409670654e-155,4,KTN1
RBM7.1,8.98088368684819e-160,-0.558791618,0.033,0.119,2.00803578354239e-155,4,RBM7
JOSD2.4,9.00530017662268e-160,0.260231078,0.09,0.212,2.01349506649106e-155,4,JOSD2
COMMD9.2,1.03552313734369e-159,-0.410344543,0.032,0.118,2.31532618278675e-155,4,COMMD9
ANKRD37.3,1.07583802478346e-159,-0.385297611,0.051,0.147,2.40546623961333e-155,4,ANKRD37
EI24.1,1.163405919289e-159,-0.149465577,0.047,0.142,2.60125929493827e-155,4,EI24
C12orf65.1,1.42254248534272e-159,0.105142997,0.086,0.203,3.1806627429778e-155,4,C12orf65
IL2RG.3,1.60503368139377e-159,0.212154951,0.266,0.487,3.58869480822832e-155,4,IL2RG
RAE1.3,2.35368308270602e-159,-0.21665167,0.044,0.137,5.26260000462239e-155,4,RAE1
ST3GAL1.2,2.61836975281293e-159,0.209675951,0.166,0.328,5.85441293031444e-155,4,ST3GAL1
RUVBL1.3,2.63833086259561e-159,-0.319105564,0.035,0.122,5.89904397567752e-155,4,RUVBL1
IER2.1,3.94375493600678e-159,0.181894732,0.379,0.635,8.81784166141755e-155,4,IER2
TGFB1.3,5.80194306825065e-159,0.239658789,0.194,0.373,1.29725645063016e-154,4,TGFB1
MGAT4A.3,6.00790739400326e-159,0.166782672,0.182,0.351,1.34330801422519e-154,4,MGAT4A
KCNA3.4,7.1241306991291e-159,-0.212714764,0.079,0.19,1.59288438301828e-154,4,KCNA3
CD52.3,7.40224304954708e-159,-0.203507257,0.733,0.93,1.65506752344823e-154,4,CD52
WDR18.4,9.00138079116383e-159,-0.151081693,0.048,0.143,2.01261873109632e-154,4,WDR18
PLIN3.3,1.26760110335978e-158,-0.496421997,0.03,0.113,2.83422930700214e-154,4,PLIN3
PLK3.4,1.39073690394151e-158,-0.196905412,0.072,0.18,3.10954864352282e-154,4,PLK3
COPG1.2,1.92921060736753e-158,-0.126881477,0.06,0.162,4.31352199701306e-154,4,COPG1
TAF1D.2,2.3748279563504e-158,0.256349122,0.203,0.389,5.30987782760387e-154,4,TAF1D
PGM2.2,2.40057132678741e-158,-0.523603637,0.031,0.115,5.36743742956397e-154,4,PGM2
TOLLIP.2,3.08937834823515e-158,-0.140795455,0.045,0.138,6.90754104881898e-154,4,TOLLIP
SLC52A2.3,3.30559859475983e-158,-0.132113604,0.055,0.154,7.39098789802349e-154,4,SLC52A2
PTPN18.3,4.21128263965534e-158,0.174938571,0.085,0.202,9.41600685400537e-154,4,PTPN18
SLAMF1.4,5.3336080183791e-158,0.119757117,0.155,0.307,1.19254141682938e-153,4,SLAMF1
C1orf122.3,6.87743943040905e-158,-0.317035006,0.037,0.126,1.53772668224516e-153,4,C1orf122
DGKA.4,8.16002889104991e-158,0.191151259,0.15,0.301,1.82450085974985e-153,4,DGKA
OLFM2.3,1.0439578858702e-157,-0.239331825,0.047,0.141,2.33418543701718e-153,4,OLFM2
BET1.1,1.10877634855806e-157,-0.315111711,0.04,0.13,2.47911303774097e-153,4,BET1
GRAP2.3,1.18213207954977e-157,0.234188351,0.17,0.333,2.64312911666532e-153,4,GRAP2
PRCP.3,1.36638769751169e-157,-0.586851674,0.036,0.123,3.05510625286639e-153,4,PRCP
CDCA4.2,1.50253478222664e-157,-0.433922852,0.032,0.116,3.35951751958055e-153,4,CDCA4
DHX15.2,1.67254196458323e-157,0.14116504,0.089,0.208,3.73963657861164e-153,4,DHX15
SHC1.2,1.72900168443542e-157,-0.286961276,0.044,0.137,3.86587486622915e-153,4,SHC1
CMAS.2,2.04760879003399e-157,-0.173947639,0.039,0.128,4.57824849363699e-153,4,CMAS
GLT8D1.2,2.20755172959393e-157,-0.163417217,0.057,0.156,4.93586491219907e-153,4,GLT8D1
ZCCHC10.3,2.21086796500637e-157,-0.176306081,0.044,0.136,4.94327968295774e-153,4,ZCCHC10
R3HCC1.2,2.4317410418572e-157,-0.123172626,0.048,0.143,5.43712979548852e-153,4,R3HCC1
CCNB1IP1.4,2.46179259354167e-157,-0.355707087,0.034,0.12,5.50432205989983e-153,4,CCNB1IP1
MRPL45.4,2.77158198612413e-157,-0.542155704,0.032,0.117,6.19698016277494e-153,4,MRPL45
PSMG1.2,2.87437797902089e-157,-0.444646169,0.03,0.114,6.42682172329281e-153,4,PSMG1
TOX.3,3.13356955172978e-157,-0.182717299,0.07,0.176,7.00634816071262e-153,4,TOX
TIMM50.3,5.29349878817021e-157,-0.161159647,0.048,0.143,1.18357339404698e-152,4,TIMM50
PFKFB3.3,5.63480837956899e-157,-0.337336536,0.053,0.15,1.25988680558783e-152,4,PFKFB3
CYB5R4.4,7.00142890769541e-157,-0.180431359,0.05,0.145,1.56544948947162e-152,4,CYB5R4
ZMAT5.3,7.38719314064221e-157,-0.147667687,0.042,0.133,1.65170251431619e-152,4,ZMAT5
MFSD1.2,7.80894651792752e-157,-0.12895368,0.057,0.157,1.74600235194341e-152,4,MFSD1
ZBTB1.3,8.64729929079489e-157,0.106339677,0.089,0.206,1.93344964842883e-152,4,ZBTB1
TRIM21.2,9.38949827518973e-157,-0.219066174,0.053,0.15,2.09939791934967e-152,4,TRIM21
DPF2.4,1.13868770779967e-156,0.102103309,0.079,0.192,2.54599184586928e-152,4,DPF2
ANKHD1.2,1.79892584486478e-156,-0.259156555,0.054,0.152,4.02221829653317e-152,4,ANKHD1
GCC2.1,1.83396242609907e-156,0.222886414,0.198,0.377,4.10055658851491e-152,4,GCC2
CDC27.4,2.25739203441981e-156,-0.163974562,0.053,0.15,5.04730284975926e-152,4,CDC27
BAZ1B.3,2.66867907282981e-156,0.170751208,0.117,0.25,5.96689953894018e-152,4,BAZ1B
CIAO1.2,2.80083947888574e-156,0.186548849,0.099,0.223,6.26239699084063e-152,4,CIAO1
BLOC1S1.4,3.60419672477108e-156,0.310580144,0.149,0.3,8.05862345691566e-152,4,BLOC1S1
PPIL4.2,8.86742054593291e-156,-0.130552577,0.059,0.159,1.98266655986514e-151,4,PPIL4
FKBP11.4,1.40101363335397e-155,0.159046097,0.215,0.398,3.13252638281614e-151,4,FKBP11
C16orf87.3,1.68179794215901e-155,-0.362499431,0.036,0.122,3.76033201887333e-151,4,C16orf87
SF3B1,2.0371502258581e-155,0.24718389,0.272,0.499,4.55486418999614e-151,4,SF3B1
PARVB.3,2.22139153740117e-155,-0.276181628,0.032,0.117,4.96680933847527e-151,4,PARVB
C8orf76.2,2.56727205589459e-155,-0.465843495,0.032,0.116,5.7401635897747e-151,4,C8orf76
IFNAR1.2,2.77070976078725e-155,-0.104088188,0.066,0.17,6.19502995414422e-151,4,IFNAR1
LYRM4.2,3.18318708925021e-155,-0.204093961,0.032,0.116,7.11728801285454e-151,4,LYRM4
STX11.3,4.1023507138923e-155,-0.88619559,0.024,0.101,9.17244596119179e-151,4,STX11
ELK1.3,4.77798350398042e-155,-0.613175736,0.026,0.106,1.06830933165498e-150,4,ELK1
STYXL1.4,5.6585396086925e-155,-0.305342161,0.037,0.124,1.26519287110756e-150,4,STYXL1
PLEKHF1.4,7.03176484629693e-155,0.230458586,0.174,0.337,1.57223230198353e-150,4,PLEKHF1
SLC35A4.2,8.56321039014187e-155,-0.132098595,0.042,0.132,1.91464821113182e-150,4,SLC35A4
BLVRA.3,9.29048582027368e-155,-0.449297613,0.028,0.108,2.07725972455499e-150,4,BLVRA
RFC1.1,1.01783593386349e-154,0.121217711,0.105,0.23,2.27577936452537e-150,4,RFC1
ZNF277.1,2.00752283362676e-154,-0.206388036,0.042,0.132,4.48862030370607e-150,4,ZNF277
SLC35B2.3,2.19716322949129e-154,-0.355573386,0.042,0.132,4.91263726481957e-150,4,SLC35B2
RPP30.2,2.21369357523829e-154,-0.129667345,0.044,0.135,4.9495974648753e-150,4,RPP30
FOXN3.1,2.4855180826697e-154,0.150352649,0.101,0.224,5.55736988104118e-150,4,FOXN3
DHX9.1,3.68939098854639e-154,0.107682338,0.092,0.211,8.24910931129088e-150,4,DHX9
RRAS2.3,4.728376585058e-154,-0.690372664,0.027,0.106,1.05721772065312e-149,4,RRAS2
PPP5C.4,5.65732182739947e-154,0.164559853,0.083,0.197,1.26492058738825e-149,4,PPP5C
AC020571.1.4,6.13747997296297e-154,-0.423458463,0.051,0.145,1.37227914715479e-149,4,AC020571.1
DAZAP1.1,6.27288167816996e-154,0.179154461,0.089,0.206,1.40255361442202e-149,4,DAZAP1
SIGMAR1.1,7.21829003907254e-154,-0.245417579,0.045,0.136,1.61393746983623e-149,4,SIGMAR1
UNG.3,7.29614201596723e-154,-0.587263625,0.028,0.109,1.63134439335011e-149,4,UNG
STAT3.3,9.38728027796034e-154,0.26989849,0.254,0.466,2.09890199734915e-149,4,STAT3
DYNC1LI1.2,1.14612175098271e-153,-0.207588671,0.049,0.143,2.56261362302225e-149,4,DYNC1LI1
ACOT7.4,1.46212934392094e-153,-0.276603708,0.039,0.126,3.26917500007284e-149,4,ACOT7
ZC3H12A.3,1.50340170687787e-153,-0.29014639,0.057,0.155,3.36145587640822e-149,4,ZC3H12A
MRPS22.2,2.05639140968298e-153,-0.181355162,0.046,0.137,4.59788555291017e-149,4,MRPS22
NUBP1.4,2.69614071062062e-153,-0.384819423,0.032,0.115,6.02830101487663e-149,4,NUBP1
KANSL1-AS1.2,2.79483570881501e-153,-0.223787155,0.051,0.145,6.24897316133949e-149,4,KANSL1-AS1
RSBN1L.2,4.38743648708184e-153,0.273562171,0.157,0.313,9.80986924146628e-149,4,RSBN1L
BBX,4.64662382191924e-153,0.15457549,0.115,0.246,1.03893862034292e-148,4,BBX
ARHGEF3.4,5.14449764506903e-153,0.248976086,0.166,0.326,1.15025822846099e-148,4,ARHGEF3
PPIL3.2,5.36135808348027e-153,-0.204775377,0.041,0.13,1.19874605388535e-148,4,PPIL3
PTBP3.2,6.46563923751607e-153,0.278285187,0.151,0.302,1.44565227711622e-148,4,PTBP3
SLC41A3.1,6.4942612105218e-153,-0.576232667,0.03,0.112,1.45205186406057e-148,4,SLC41A3
C5orf15,9.50501629848595e-153,-0.303093106,0.045,0.136,2.12522659417847e-148,4,C5orf15
UBL3.3,1.02286303577218e-152,-0.201096667,0.055,0.15,2.28701946168302e-148,4,UBL3
AAGAB.2,1.10167960282568e-152,-0.121436461,0.054,0.15,2.46324542395793e-148,4,AAGAB
TSR3.3,1.27187940663552e-152,-0.225953462,0.043,0.133,2.84379516529636e-148,4,TSR3
SLC39A1.1,1.4210442093505e-152,-0.287008727,0.046,0.137,3.17731274768678e-148,4,SLC39A1
NELFA.2,1.59411783838852e-152,-0.284105055,0.041,0.13,3.56428807485289e-148,4,NELFA
PPIF.4,1.81584378527532e-152,-0.267697311,0.048,0.14,4.06004511949708e-148,4,PPIF
SDHAF2.2,1.91277893526351e-152,-0.259070363,0.039,0.126,4.27678242135567e-148,4,SDHAF2
PDE4B.3,2.31215412165035e-152,0.169765146,0.154,0.304,5.16974540059801e-148,4,PDE4B
NSD3.1,2.5211014899819e-152,0.274607402,0.189,0.363,5.63693082145052e-148,4,NSD3
DUSP4.4,3.2454288607498e-152,-0.18771723,0.108,0.227,7.25645438975049e-148,4,DUSP4
GNL3.3,3.70916917073038e-152,-0.122575944,0.049,0.143,8.29333134883606e-148,4,GNL3
ITGA4.2,3.93157377205464e-152,0.346214507,0.235,0.433,8.79060579693697e-148,4,ITGA4
RNPEP.2,5.66434269577838e-152,-0.313831973,0.034,0.118,1.26649038334909e-147,4,RNPEP
GPBP1L1.1,6.46782080104051e-152,0.170012085,0.094,0.213,1.44614005290465e-147,4,GPBP1L1
IGSF8.3,1.13808927007716e-151,-0.137581984,0.06,0.16,2.54465379896552e-147,4,IGSF8
GNAI2.4,1.4779867550707e-151,0.312861316,0.181,0.349,3.30463058566257e-147,4,GNAI2
VPS37B.3,1.85332366754927e-151,0.16152429,0.097,0.216,4.14384638827342e-147,4,VPS37B
OSGEP,2.15937157490963e-151,0.125474884,0.079,0.19,4.82813890434044e-147,4,OSGEP
ZC3HAV1.3,2.70633530687638e-151,0.251082334,0.19,0.363,6.05109511264489e-147,4,ZC3HAV1
ARL3.3,3.72205876206254e-151,-0.312677532,0.039,0.126,8.32215118609564e-147,4,ARL3
BCL10.1,3.7742269591253e-151,-0.329689396,0.037,0.123,8.43879405790826e-147,4,BCL10
FBLN7.4,3.91761467478265e-151,-0.776607997,0.027,0.106,8.75939465134653e-147,4,FBLN7
COPS7A.1,4.59618994606691e-151,-0.116221938,0.05,0.143,1.0276621100411e-146,4,COPS7A
CYFIP2.4,6.58650590795175e-151,0.304936944,0.212,0.401,1.47267685595893e-146,4,CYFIP2
IST1.2,7.73212837382767e-151,0.247379198,0.104,0.229,1.72882658310413e-146,4,IST1
USP4.1,8.17387617871334e-151,0.128984014,0.09,0.207,1.82759697479852e-146,4,USP4
MT-ND6.4,9.36275052271144e-151,0.95942648,0.633,0.754,2.09341738937305e-146,4,MT-ND6
RPL13.4,1.06966357856944e-150,-0.152340796,0.954,0.997,2.39166079532341e-146,4,RPL13
NOL12.2,1.93993656717965e-150,-0.672070676,0.027,0.105,4.33750417055697e-146,4,NOL12
HLA-DRA.4,2.06059666219957e-150,-0.515471903,0.089,0.196,4.60728807701201e-146,4,HLA-DRA
EIF2D.2,2.08097538764074e-150,-0.3244059,0.037,0.122,4.65285286922594e-146,4,EIF2D
RARA.2,2.69971403834151e-150,-0.438150774,0.037,0.122,6.03629061832778e-146,4,RARA
