"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ITK",6.97475258489763e-24,0.428279980275027,0.194,0.164,1.39495051697953e-20,"0","ITK"
"GIMAP7",1.94862362680839e-23,0.209921748349508,0.51,0.482,3.89724725361678e-20,"0","GIMAP7"
"HNRNPLL",4.20909676021718e-23,-0.197681704900455,0.111,0.142,8.41819352043437e-20,"0","HNRNPLL"
"JCHAIN",5.78640929879215e-23,-0.351202366561126,0.121,0.153,1.15728185975843e-19,"0","JCHAIN"
"TRAC",1.26497017086221e-22,0.188302000517814,0.586,0.563,2.52994034172442e-19,"0","TRAC"
"MATK",1.30822529894746e-22,0.327690811475099,0.215,0.183,2.61645059789493e-19,"0","MATK"
"TXN",1.98226985590943e-22,-0.285313865669508,0.323,0.363,3.96453971181885e-19,"0","TXN"
"HLA-DMA",2.2294072911176e-22,0.45030100773116,0.148,0.121,4.4588145822352e-19,"0","HLA-DMA"
"FASLG",1.31289055828632e-21,0.303736514088102,0.181,0.151,2.62578111657265e-18,"0","FASLG"
"ATP2B4",1.57082511403208e-21,0.439488015877882,0.199,0.171,3.14165022806415e-18,"0","ATP2B4"
"RPIA",4.56797840747462e-21,-0.200587267354284,0.103,0.131,9.13595681494924e-18,"0","RPIA"
"PDIA4",4.88636886830839e-21,-0.178684602462966,0.119,0.149,9.77273773661678e-18,"0","PDIA4"
"MTRNR2L12",5.06558211380717e-21,0.129501218754528,0.971,0.974,1.01311642276143e-17,"0","MTRNR2L12"
"AP1S2",7.82627363524457e-21,-0.246801324565303,0.075,0.1,1.56525472704891e-17,"0","AP1S2"
"IPCEF1",9.54505835968741e-21,-0.272702385723314,0.077,0.101,1.90901167193748e-17,"0","IPCEF1"
"MT2A",1.24834254078101e-20,0.217114655977092,0.348,0.316,2.49668508156202e-17,"0","MT2A"
"NCOA4",1.68483422464588e-20,-0.247135373711869,0.099,0.127,3.36966844929177e-17,"0","NCOA4"
"TC2N",2.11238900325346e-20,0.305987201102226,0.215,0.185,4.22477800650692e-17,"0","TC2N"
"TMEM208",3.53544672946242e-20,-0.127142516555002,0.112,0.142,7.07089345892484e-17,"0","TMEM208"
"ISG15",7.75046432620452e-20,0.368775451276103,0.284,0.257,1.5500928652409e-16,"0","ISG15"
"S100A11",1.48236030328369e-19,-0.110704055383798,0.474,0.524,2.96472060656738e-16,"0","S100A11"
"PBXIP1",1.51172750810709e-19,-0.3884462034887,0.158,0.188,3.02345501621418e-16,"0","PBXIP1"
"FKBP5",1.84155019359787e-19,-0.344475187926209,0.102,0.129,3.68310038719574e-16,"0","FKBP5"
"ARF4",2.61202993149032e-19,-0.155455030238395,0.145,0.178,5.22405986298064e-16,"0","ARF4"
"CITED2",2.92271423104783e-19,0.399854620344197,0.207,0.18,5.84542846209566e-16,"0","CITED2"
"IGKC",3.02765814629276e-19,-0.454149251136928,0.099,0.125,6.05531629258551e-16,"0","IGKC"
"LPP",3.34645307519532e-19,-0.250897274027993,0.088,0.113,6.69290615039064e-16,"0","LPP"
"PTTG1",7.61401330299032e-19,-0.351592129142337,0.157,0.187,1.52280266059806e-15,"0","PTTG1"
"RGS10",1.11308919522723e-18,0.228502370439688,0.495,0.486,2.22617839045445e-15,"0","RGS10"
"ASAH1",1.94586612019896e-18,-0.166264437335011,0.081,0.105,3.89173224039792e-15,"0","ASAH1"
"SELENOM",2.33461034856167e-18,-0.257232706879944,0.131,0.159,4.66922069712333e-15,"0","SELENOM"
"FYN",3.70817795839704e-18,0.235609349396845,0.411,0.386,7.41635591679408e-15,"0","FYN"
"LBH",6.14424793053582e-18,0.257777663023471,0.354,0.33,1.22884958610716e-14,"0","LBH"
"NDFIP2",6.79765251271141e-18,-0.188430597133666,0.107,0.133,1.35953050254228e-14,"0","NDFIP2"
"SSR3",7.87587566875499e-18,-0.118002876378333,0.187,0.222,1.575175133751e-14,"0","SSR3"
"PLCG1",1.737287150096e-17,0.510127488318378,0.126,0.104,3.474574300192e-14,"0","PLCG1"
"RAB27A",1.95893512861361e-17,0.315973019356494,0.263,0.237,3.91787025722722e-14,"0","RAB27A"
"LDHA",2.46848210436851e-17,-0.141941612836293,0.454,0.496,4.93696420873702e-14,"0","LDHA"
"KLF13",3.33939234545649e-17,0.541393512338413,0.128,0.106,6.67878469091298e-14,"0","KLF13"
"FAS",3.43573191174468e-17,-0.164780470899822,0.084,0.107,6.87146382348936e-14,"0","FAS"
"KDELR2",4.92650917887341e-17,-0.139729545991395,0.181,0.214,9.85301835774682e-14,"0","KDELR2"
"NABP1",7.54127329923079e-17,-0.288156581474837,0.084,0.107,1.50825465984616e-13,"0","NABP1"
"ANXA5",8.43943609916606e-17,0.330926635099626,0.24,0.216,1.68788721983321e-13,"0","ANXA5"
"FTL",2.72636809303458e-16,-0.108067689169754,0.891,0.916,5.45273618606916e-13,"0","FTL"
"PTPN18",4.44041543253118e-16,-0.108781293166437,0.096,0.12,8.88083086506237e-13,"0","PTPN18"
"MLLT3",4.65562445878523e-16,-0.221541377990197,0.078,0.1,9.31124891757045e-13,"0","MLLT3"
"LGALS3",5.37507525215894e-16,0.197470861440004,0.21,0.183,1.07501505043179e-12,"0","LGALS3"
"GPR171",1.23052983719554e-15,0.373664060034347,0.188,0.165,2.46105967439109e-12,"0","GPR171"
"GALM",1.64835588881074e-15,-0.116541453307532,0.124,0.15,3.29671177762148e-12,"0","GALM"
"TRGC2",6.05422684479473e-15,0.41280599965554,0.139,0.118,1.21084536895895e-11,"0","TRGC2"
"SAMSN1",9.71572427267642e-15,-0.171020709806536,0.146,0.172,1.94314485453528e-11,"0","SAMSN1"
"TNIK",1.05459585486985e-14,-0.267116137123824,0.1,0.122,2.10919170973971e-11,"0","TNIK"
"GNLY",1.20467610210352e-14,-0.518575105222857,0.242,0.263,2.40935220420705e-11,"0","GNLY"
"APOL3",1.26097287681581e-14,0.525790418402436,0.106,0.087,2.52194575363161e-11,"0","APOL3"
"NUCB2",2.30245172908192e-14,0.308726896464748,0.236,0.214,4.60490345816385e-11,"0","NUCB2"
"HSP90B1",3.78754133099793e-14,-0.123775680867553,0.366,0.407,7.57508266199586e-11,"0","HSP90B1"
"RIPOR2",1.06189703449693e-13,-0.173097479174883,0.108,0.13,2.12379406899385e-10,"0","RIPOR2"
"REL",1.14083186397218e-13,-0.119066299677933,0.142,0.168,2.28166372794435e-10,"0","REL"
"CTSD",1.56003194880688e-13,0.490980310992961,0.128,0.109,3.12006389761376e-10,"0","CTSD"
"GATA3",1.85965176768634e-13,-0.157566112036822,0.122,0.145,3.71930353537268e-10,"0","GATA3"
"CD96",1.89444897180268e-13,0.143656701754249,0.47,0.443,3.78889794360537e-10,"0","CD96"
"ITM2A",3.44467391113452e-13,-0.184717115822947,0.296,0.328,6.88934782226904e-10,"0","ITM2A"
"CD82",7.01956613122639e-13,-0.301160055531565,0.112,0.133,1.40391322624528e-09,"0","CD82"
"MT1X",8.60237962805312e-13,0.325478248552521,0.191,0.171,1.72047592561062e-09,"0","MT1X"
"KLF6",8.68832713187388e-13,0.12860452050417,0.499,0.482,1.73766542637478e-09,"0","KLF6"
"SMCO4",9.87126399401841e-13,-0.228854312704045,0.101,0.122,1.97425279880368e-09,"0","SMCO4"
"SLA2",1.44863054091957e-12,0.35260448508891,0.179,0.159,2.89726108183914e-09,"0","SLA2"
"YWHAH",1.76190245544484e-12,-0.116984783687757,0.14,0.165,3.52380491088968e-09,"0","YWHAH"
"GNPTAB",4.25835633861299e-12,-0.10618683750668,0.109,0.131,8.51671267722599e-09,"0","GNPTAB"
"CD84",7.37556802960459e-12,0.498236139533244,0.115,0.099,1.47511360592092e-08,"0","CD84"
"ABCB1",1.20096187361294e-11,0.448569339313668,0.103,0.086,2.40192374722588e-08,"0","ABCB1"
"SEC11C",2.10733544147018e-11,-0.144484512704145,0.193,0.22,4.21467088294037e-08,"0","SEC11C"
"DZIP3",2.13342310982746e-11,0.440711813458594,0.128,0.111,4.26684621965492e-08,"0","DZIP3"
"LAPTM4A",4.72641432418229e-11,-0.129074753076488,0.128,0.15,9.45282864836459e-08,"0","LAPTM4A"
"GPR68",5.60122949897647e-11,0.446439493823315,0.101,0.085,1.12024589979529e-07,"0","GPR68"
"CD27",1.50525438246928e-10,-0.123091075490879,0.248,0.275,3.01050876493857e-07,"0","CD27"
"TNFAIP3",1.80395651778088e-10,0.280570904435468,0.236,0.217,3.60791303556176e-07,"0","TNFAIP3"
"CAMK4",2.27343074734338e-10,0.270290293246261,0.26,0.242,4.54686149468677e-07,"0","CAMK4"
"RILPL2",2.67934141425382e-10,-0.202961431378661,0.108,0.127,5.35868282850765e-07,"0","RILPL2"
"PLCG2",3.68146731694855e-10,-0.199220517156855,0.094,0.111,7.3629346338971e-07,"0","PLCG2"
"XBP1",3.71434992939579e-10,-0.235142424357624,0.157,0.179,7.42869985879158e-07,"0","XBP1"
"PRKCH",3.81554708469361e-10,0.244510511128272,0.328,0.313,7.63109416938723e-07,"0","PRKCH"
"ASB2",9.9873801490836e-10,0.287544040293,0.191,0.174,1.99747602981672e-06,"0","ASB2"
"SAT1",1.13135277940199e-09,-0.134821892691289,0.345,0.377,2.26270555880398e-06,"0","SAT1"
"SYTL3",2.31920312003094e-09,0.271703385167459,0.222,0.204,4.63840624006188e-06,"0","SYTL3"
"SLFN12L",5.24374093611549e-09,0.426895934690983,0.115,0.1,1.0487481872231e-05,"0","SLFN12L"
"ITGB2",6.21294515267076e-09,0.262526143139367,0.252,0.236,1.24258903053415e-05,"0","ITGB2"
"SYTL2",6.98734401021073e-09,0.36588870195299,0.128,0.113,1.39746880204215e-05,"0","SYTL2"
"STARD3NL",9.8055050212941e-09,-0.122320295291804,0.13,0.149,1.96110100425882e-05,"0","STARD3NL"
"INPP4B",1.02772131396513e-08,-0.232593041379219,0.136,0.154,2.05544262793027e-05,"0","INPP4B"
"TSPAN14",1.46439163742168e-08,0.381803512544502,0.18,0.166,2.92878327484335e-05,"0","TSPAN14"
"LYST",2.86689053929718e-08,0.546844826694537,0.107,0.094,5.73378107859437e-05,"0","LYST"
"EVI2A",4.0565445926915e-08,-0.139556551809785,0.102,0.118,8.113089185383e-05,"0","EVI2A"
"VAMP5",5.59672207702523e-08,0.289290745290842,0.268,0.257,0.000111934441540505,"0","VAMP5"
"CMTM3",9.34273118812502e-08,0.276346880931188,0.188,0.173,0.0001868546237625,"0","CMTM3"
"SLA",1.94271574583429e-07,-0.124874841469211,0.174,0.193,0.000388543149166858,"0","SLA"
"PTMS",4.52506826517936e-07,0.270247183204119,0.151,0.138,0.000905013653035871,"0","PTMS"
"HMGA1",6.92249041939281e-07,0.175412374358418,0.229,0.216,0.00138449808387856,"0","HMGA1"
"STAT1",9.78004330710763e-07,0.193341614528255,0.299,0.288,0.00195600866142153,"0","STAT1"
"TNIP3",1.27461402275481e-06,0.336864882865804,0.101,0.089,0.00254922804550963,"0","TNIP3"
"IER2",1.33678168207043e-06,0.143279070747865,0.491,0.489,0.00267356336414085,"0","IER2"
"FLT3LG",2.21332465362127e-06,0.17495912636972,0.262,0.248,0.00442664930724253,"0","FLT3LG"
"SLFN5",4.22265055696485e-06,0.23033976197431,0.272,0.26,0.00844530111392969,"0","SLFN5"
"RBPJ",5.26925421110522e-06,0.285011076193754,0.19,0.179,0.0105385084222104,"0","RBPJ"
"BCAS4",6.21690349069892e-06,0.25777314530654,0.165,0.152,0.0124338069813978,"0","BCAS4"
"SPOCK2",6.89428629582394e-06,-0.183364093544093,0.311,0.326,0.0137885725916479,"0","SPOCK2"
"LINC00861",8.54677288317735e-06,-0.112880223062861,0.17,0.186,0.0170935457663547,"0","LINC00861"
"SLC2A3",8.91324736186899e-06,0.234984226123458,0.216,0.204,0.017826494723738,"0","SLC2A3"
"TBCC",1.09445143377968e-05,0.305727135749599,0.151,0.14,0.0218890286755935,"0","TBCC"
"HIST1H2AC",2.24164705415079e-05,0.353356884118249,0.103,0.093,0.0448329410830158,"0","HIST1H2AC"
"MIR4435-2HG",6.67379219151983e-05,0.171781727421532,0.19,0.179,0.133475843830397,"0","MIR4435-2HG"
"DSTN",0.000114966849251091,0.223005350119861,0.221,0.213,0.229933698502182,"0","DSTN"
"CD7",0.000221432448175175,-0.107222997819785,0.846,0.791,0.44286489635035,"0","CD7"
"CMC1",0.000256407466819466,0.348841857421044,0.122,0.115,0.512814933638932,"0","CMC1"
"SKAP1",0.000512406802444552,0.141607344435756,0.4,0.4,1,"0","SKAP1"
"SCML4",0.00067211026725158,0.144038320735803,0.268,0.259,1,"0","SCML4"
"GAPDH",0.000930724729495351,-0.150508329188957,0.94,0.943,1,"0","GAPDH"
"CD5",0.00105797428649537,0.151880070330327,0.175,0.166,1,"0","CD5"
"SAMD9",0.00236233823025547,0.260960466230089,0.139,0.132,1,"0","SAMD9"
"GBP4",0.00253173855119826,0.324549113525637,0.117,0.111,1,"0","GBP4"
"EFHD2",0.00433631111454713,0.136606359080939,0.092,0.101,1,"0","EFHD2"
"LAIR1",0.0056104713696135,0.212143598356093,0.126,0.12,1,"0","LAIR1"
"GIMAP6",0.00742834040856468,0.166033015833764,0.221,0.215,1,"0","GIMAP6"
"PDE3B",0.00784418980228621,0.132218505325675,0.127,0.137,1,"0","PDE3B"
"FOSB",0.00796583451541358,0.208773661783531,0.231,0.227,1,"0","FOSB"
"JAK3",0.00842341592919933,0.252143770002282,0.203,0.199,1,"0","JAK3"
"KLRB1",0.0090705344281051,0.215720308723782,0.457,0.473,1,"0","KLRB1"
